,MASS,COMMON_NAME,FORMULA
98,658.5536,"DG(17:0/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(17:1(9Z)/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(17:2(9Z,12Z)/22:2(13Z,16Z)/0:0)[iso2];DG(18:4(6Z,9Z,12Z,15Z)/21:0/0:0)[iso2];DG(19:0/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2];DG(19:1(9Z)/20:3(8Z,11Z,14Z)/0:0)[iso2]",C42H74O5
99,660.4754,"DG(18:4(6Z,9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(20:5(5Z,8Z,11Z,14Z,17Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)",C43H64O5
100,660.5693,"DG(17:0/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(17:1(9Z)/22:2(13Z,16Z)/0:0)[iso2];DG(17:2(9Z,12Z)/22:1(13Z)/0:0)[iso2];DG(18:3(6Z,9Z,12Z)/21:0/0:0)[iso2];DG(18:3(9Z,12Z,15Z)/21:0/0:0)[iso2];DG(19:0/20:3(8Z,11Z,14Z)/0:0)[iso2];DG(19:1(9Z)/20:2(11Z,14Z)/0:0)[iso2]",C42H76O5
101,662.491,"DG(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(18:4(6Z,9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2]",C43H66O5
102,662.5849,"DG(17:0/22:2(13Z,16Z)/0:0)[iso2];DG(17:1(9Z)/22:1(13Z)/0:0)[iso2];DG(17:2(9Z,12Z)/22:0/0:0)[iso2];DG(18:2(9Z,12Z)/21:0/0:0)[iso2];DG(19:0/20:2(11Z,14Z)/0:0)[iso2];DG(19:1(9Z)/20:1(11Z)/0:0)[iso2]",C42H78O5
103,664.5067,"DG(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(18:3(6Z,9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(18:3(9Z,12Z,15Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2];DG(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/0:0)",C43H68O5
104,664.6006,DG(17:0/22:1(13Z)/0:0)[iso2];DG(17:1(9Z)/22:0/0:0)[iso2];DG(18:1(9Z)/21:0/0:0)[iso2];DG(19:0/20:1(11Z)/0:0)[iso2];DG(19:1(9Z)/20:0/0:0)[iso2],C42H80O5
105,665.5063,"DG(20:5(5Z,8Z,11Z,14Z,17Z)/0:0/20:5(5Z,8Z,11Z,14Z,17Z)) (d5)",C43H59D5O5
106,666.5223,"DG(18:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(18:3(6Z,9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(18:3(9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(18:4(6Z,9Z,12Z,15Z)/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(20:2(11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2];DG(20:3(8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2]",C43H70O5
107,666.6162,DG(17:0/22:0/0:0)[iso2];DG(18:0/21:0/0:0)[iso2];DG(19:0/20:0/0:0)[iso2],C42H82O5
108,668.538,"DG(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(18:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(18:2(9Z,12Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(18:3(6Z,9Z,12Z)/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(18:3(9Z,12Z,15Z)/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(18:4(6Z,9Z,12Z,15Z)/22:2(13Z,16Z)/0:0)[iso2];DG(20:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2];DG(20:2(11Z,14Z)/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2];DG(20:3(8Z,11Z,14Z)/20:3(8Z,11Z,14Z)/0:0)",C43H72O5
109,668.6683,-,C43H88O4
110,669.5376,"DG(20:4(5Z,8Z,11Z,14Z)/0:0/20:4(5Z,8Z,11Z,14Z)) (d5)",C43H63D5O5
111,670.5536,"DG(18:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(18:1(9Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(18:2(9Z,12Z)/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(18:3(6Z,9Z,12Z)/22:2(13Z,16Z)/0:0)[iso2];DG(18:3(9Z,12Z,15Z)/22:2(13Z,16Z)/0:0)[iso2];DG(18:4(6Z,9Z,12Z,15Z)/22:1(11Z)/0:0)[iso2];DG(20:0/20:5(5Z,8Z,11Z,14Z,17Z)/0:0)[iso2];DG(20:1(11Z)/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2];DG(20:2(11Z,14Z)/20:3(8Z,11Z,14Z)/0:0)[iso2]",C43H74O5
112,672.5693,"DG(18:0/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(18:1(9Z)/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(18:2(9Z,12Z)/22:2(13Z,16Z)/0:0)[iso2];DG(18:3(6Z,9Z,12Z)/22:1(11Z)/0:0)[iso2];DG(18:3(9Z,12Z,15Z)/22:1(13Z)/0:0)[iso2];DG(18:4(6Z,9Z,12Z,15Z)/22:0/0:0)[iso2];DG(20:0/20:4(5Z,8Z,11Z,14Z)/0:0)[iso2];DG(20:1(11Z)/20:3(8Z,11Z,14Z)/0:0)[iso2];DG(20:2(11Z,14Z)/20:2(11Z,14Z)/0:0)",C43H76O5
113,674.5849,"DG(18:0/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(18:1(9Z)/22:2(13Z,16Z)/0:0)[iso2];DG(18:2(9Z,12Z)/22:1(13Z)/0:0)[iso2];DG(18:3(6Z,9Z,12Z)/22:0/0:0)[iso2];DG(18:3(9Z,12Z,15Z)/22:0/0:0)[iso2];DG(20:0/20:3(8Z,11Z,14Z)/0:0)[iso2];DG(20:1(11Z)/20:2(11Z,14Z)/0:0)[iso2]",C43H78O5
114,676.6006,"DG(18:0/22:2(13Z,16Z)/0:0)[iso2];DG(18:1(9Z)/22:1(13Z)/0:0)[iso2];DG(18:2(9Z,12Z)/22:0/0:0)[iso2];DG(20:0/20:2(11Z,14Z)/0:0)[iso2];DG(20:1(11Z)/20:1(11Z)/0:0)",C43H80O5
115,677.6002,"DG(20:2(11Z,14Z)/0:0/20:2(11Z,14Z)) (d5)",C43H71D5O5
116,678.6162,DG(18:0/22:1(13Z)/0:0)[iso2];DG(18:1(9Z)/22:0/0:0)[iso2];DG(19:1(9Z)/21:0/0:0)[iso2];DG(20:0/20:1(11Z)/0:0)[iso2],C43H82O5
117,680.538,"DG(19:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]",C44H72O5
118,680.6319,DG(18:0/22:0/0:0)[iso2];DG(19:0/21:0/0:0)[iso2];DG(20:0/20:0/0:0),C43H84O5
119,682.5536,"DG(19:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(19:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]",C44H74O5
120,684.5693,"DG(19:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(19:1(9Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(20:5(5Z,8Z,11Z,14Z,17Z)/21:0/0:0)[iso2]",C44H76O5
121,685.6628,DG(20:0/0:0/20:0) (d5),C43H79D5O5
122,686.491,"DG(20:5(5Z,8Z,11Z,14Z,17Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]",C45H66O5
123,686.5849,"DG(19:0/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(19:1(9Z)/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(20:4(5Z,8Z,11Z,14Z)/21:0/0:0)[iso2]",C44H78O5
124,688.5067,"DG(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]",C45H68O5
125,688.6006,"DG(19:0/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(19:1(9Z)/22:2(13Z,16Z)/0:0)[iso2];DG(20:3(8Z,11Z,14Z)/21:0/0:0)[iso2]",C44H80O5
126,690.5223,"DG(20:3(8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(20:5(5Z,8Z,11Z,14Z,17Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2]",C45H70O5
127,690.6162,"DG(19:0/22:2(13Z,16Z)/0:0)[iso2];DG(19:1(9Z)/22:1(11Z)/0:0)[iso2];DG(20:2(11Z,14Z)/21:0/0:0)[iso2]",C44H82O5
128,692.538,"DG(20:2(11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(20:3(8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(20:5(5Z,8Z,11Z,14Z,17Z)/22:3(10Z,13Z,16Z)/0:0)[iso2]",C45H72O5
129,692.6319,DG(19:0/22:1(13Z)/0:0)[iso2];DG(19:1(9Z)/22:0/0:0)[iso2];DG(20:1(11Z)/21:0/0:0)[iso2],C44H84O5
130,694.5536,"DG(20:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(20:2(11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(20:3(8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(20:4(5Z,8Z,11Z,14Z)/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(20:5(5Z,8Z,11Z,14Z,17Z)/22:2(13Z,16Z)/0:0)[iso2]",C45H74O5
131,694.6475,DG(19:0/22:0/0:0)[iso2];DG(20:0/21:0/0:0)[iso2],C44H86O5
132,696.5693,"DG(20:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(20:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(20:2(11Z,14Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(20:3(8Z,11Z,14Z)/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z)/0:0)[iso2];DG(20:5(5Z,8Z,11Z,14Z,17Z)/22:1(13Z)/0:0)[iso2]",C45H76O5
133,698.5849,"DG(20:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(20:1(11Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(20:2(11Z,14Z)/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(20:3(8Z,11Z,14Z)/22:2(13Z,16Z)/0:0)[iso2];DG(20:4(5Z,8Z,11Z,14Z)/22:1(13Z)/0:0)[iso2];DG(20:5(5Z,8Z,11Z,14Z,17Z)/22:0/0:0)[iso2]",C45H78O5
134,700.6006,"DG(20:0/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(20:1(11Z)/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(20:2(11Z,14Z)/22:2(13Z,16Z)/0:0)[iso2];DG(20:3(8Z,11Z,14Z)/22:1(13Z)/0:0)[iso2];DG(20:4(5Z,8Z,11Z,14Z)/22:0/0:0)[iso2]",C45H80O5
135,702.6162,"DG(20:0/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(20:1(11Z)/22:2(13Z,16Z)/0:0)[iso2];DG(20:2(11Z,14Z)/22:1(13Z)/0:0)[iso2];DG(20:3(8Z,11Z,14Z)/22:0/0:0)[iso2]",C45H82O5
136,704.6319,"DG(20:0/22:2(13Z,16Z)/0:0)[iso2];DG(20:1(11Z)/22:1(13Z)/0:0)[iso2];DG(20:2(11Z,14Z)/22:0/0:0)[iso2]",C45H84O5
137,706.6475,DG(20:0/22:1(13Z)/0:0)[iso2];DG(20:1(11Z)/22:0/0:0)[iso2],C45H86O5
138,708.6632,DG(20:0/22:0/0:0)[iso2];DG(21:0/21:0/0:0),C45H88O5
139,710.5849,"DG(21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]",C46H78O5
140,712.5067,"DG(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)",C47H68O5
141,712.6006,"DG(21:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]",C46H80O5
142,714.5223,"DG(22:5(7Z,10Z,13Z,16Z,19Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]",C47H70O5
143,714.6162,"DG(21:0/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2]",C46H82O5
144,716.538,"DG(22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(22:5(7Z,10Z,13Z,16Z,19Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)",C47H72O5
145,716.6319,"DG(21:0/22:3(10Z,13Z,16Z)/0:0)[iso2]",C46H84O5
146,718.5536,"DG(22:3(10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2]",C47H74O5
147,718.6475,"DG(21:0/22:2(13Z,16Z)/0:0)[iso2]",C46H86O5
148,720.5693,"DG(22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(22:3(10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z)/0:0)",C47H76O5
149,720.6632,DG(21:0/22:1(13Z)/0:0)[iso2],C46H88O5
150,722.5849,"DG(22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(22:3(10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2]",C47H78O5
151,722.6788,DG(21:0/22:0/0:0)[iso2],C46H90O5
152,724.6006,"DG(22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(22:1(13Z)/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(22:3(10Z,13Z,16Z)/22:3(10Z,13Z,16Z)/0:0)",C47H80O5
153,726.6162,"DG(22:0/22:5(7Z,10Z,13Z,16Z,19Z)/0:0)[iso2];DG(22:1(13Z)/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(22:3(10Z,13Z,16Z)/22:2(13Z,16Z)/0:0)[iso2]",C47H82O5
154,728.6319,"DG(22:0/22:4(7Z,10Z,13Z,16Z)/0:0)[iso2];DG(22:1(13Z)/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(22:2(13Z,16Z)/22:2(13Z,16Z)/0:0)",C47H84O5
155,730.6475,"DG(22:0/22:3(10Z,13Z,16Z)/0:0)[iso2];DG(22:1(13Z)/22:2(13Z,16Z)/0:0)[iso2]",C47H86O5
156,732.6632,"DG(22:0/22:2(13Z,16Z)/0:0)[iso2];DG(22:1(13Z)/22:1(13Z)/0:0)",C47H88O5
157,734.6788,DG(22:0/22:1(13Z)/0:0)[iso2],C47H90O5
158,736.6945,DG(22:0/22:0/0:0),C47H92O5
159,992.9711,"13,16-Dimethyl octacosanedioic acid ",C64H128O6
160,1235.1745,Crenarchaeol,C82H154O6
161,1245.2528,-,C82H164O6
162,1279.2371,-,C85H162O6
163,1297.2841,-,C86H168O6
164,1301.3154,-;Isocaldarchaeol,C86H172O6
165,1463.3682,Calditoglycerocaldachaeol,C92H182O11
166,1625.421,-,C98H192O16
167,1629.3349,Beta-l-gulose-main polar lipid,C95H185O17P
