,MASS,COMMON_NAME,FORMULA
88,637.6009,Cer(d14:1(4E)/26:0(2OH));Cer(d16:1(4E)/24:0(2OH));Cer(d18:1(4E)/22:0(2OH));Cer(d18:1(4E)/22:0(3OH));Cer(t18:1(6OH)/22:0),C40H79NO4
89,637.6373,Cer(d18:0/23:0),C41H83NO3
90,639.5802,Cer(t18:1(6OH)/21:0(2OH)),C39H77NO5
91,639.6166,Cer(d18:0/22:0(2OH));Cer(d20:0/20:0(2OH));Cer(t18:0/22:0);Cer(t20:0/20:0),C40H81NO4
92,641.5958,Cer(t15:0(14Me)/23:0(2OH[R]));Cer(t16:0(15Me)/22:0(2OH[R]));Cer(t17:0(16Me)/21:0(2OH[R]));Cer(t18:0/21:0(2OH)),C39H79NO5
93,645.5097,CerP(d18:1/18:0),C36H72NO6P
94,647.6216,Cer(d18:1/24:1(15Z));Cer(d18:2/24:0),C42H81NO3
95,649.6373,Cer(d18:0/24:1(15Z));Cer(d18:1/24:0),C42H83NO3
96,651.6166,Cer(d18:1(4E)/23:0(2OH));Cer(d18:1(4E)/23:0(3OH));Cer(t18:1(6OH)/23:0),C41H81NO4
97,651.6529,Cer(d18:0/24:0);Cer(d20:0/22:0),C42H85NO3
98,653.5958,Cer(t18:1(6OH)/22:0(2OH)),C40H79NO5
99,653.6322,Cer(t18:0/23:0),C41H83NO4
100,655.6115,Cer(t16:0(15Me)/23:0(2OH[R]));Cer(t17:0(16Me)/22:0(2OH[R]));Cer(t18:0/22:0(2OH));Cer(t20:0/20:0(2OH)),C40H81NO5
101,661.6373,Cer(d18:2/25:0),C43H83NO3
102,663.6166,Cer(d18:2/24:0(2OH)),C42H81NO4
103,663.6529,Cer(d18:1/25:0),C43H85NO3
104,665.6322,Cer(d18:1(4E)/24:0(2OH));Cer(d18:1(4E)/24:0(3OH));Cer(t18:1(6OH)/24:0),C42H83NO4
105,665.6686,Cer(d18:0/25:0),C43H87NO3
106,667.6115,Cer(t18:1(6OH)/23:0(2OH)),C41H81NO5
107,667.6479,Cer(d18:0/24:0(2OH));Cer(d18:0/h24:0);Cer(d20:0/22:0(2OH));Cer(t18:0/24:0);Cer(t20:0/22:0),C42H85NO4
108,669.6271,Cer(t17:0(16Me)/23:0(2OH[R]));Cer(t18:0/23:0(2OH)),C41H83NO5
109,673.541,CerP(d18:1/20:0),C38H76NO6P
110,675.6529,Cer(d18:1/26:1(17Z));Cer(d18:2/26:0),C44H85NO3
111,677.6322,Cer(d18:2/25:0(2OH)),C43H83NO4
112,677.6686,Cer(d18:0/26:1(17Z));Cer(d18:1/26:0),C44H87NO3
113,679.6479,Cer(d18:1(4E)/25:0(2OH));Cer(d18:1(4E)/25:0(3OH));Cer(t18:1(6OH)/25:0),C43H85NO4
114,679.6842,Cer(d18:0/26:0);Cer(d20:0/24:0),C44H89NO3
115,681.6271,Cer(t18:1(12E)/24:0(2OH[R]));Cer(t18:1(6OH)/24:0(2OH));Cer(t26:1(20E)/16:0(2OH[R]));Forsskamide;Hygrophamide,C42H83NO5
116,681.6635,Cer(d18:0/25:0(2OH));Cer(t18:0/25:0),C43H87NO4
117,683.6428,Cer(t18:0)/24:0(2OH[R]));Cer(t18:0/24:0(2OH));Cer(t20:0/22:0(2OH)),C42H85NO5
118,689.6686,Cer(d18:2/27:0),C45H87NO3
119,691.6479,Cer(d18:2/26:0(2OH)),C44H85NO4
120,691.6842,Cer(d18:1/27:0),C45H89NO3
121,693.6635,Cer(d18:1(4E)/26:0(2OH));Cer(d18:1(4E)/26:0(3OH));Cer(d18:1/26:0(26OH));Cer(t18:1(6OH)/26:0),C44H87NO4
122,693.6999,Cer(d18:0/27:0),C45H91NO3
123,695.6428,Cer(t18:1(6OH)/25:0(2OH)),C43H85NO5
124,695.6792,Cer(d18:0/26:0(2OH));Cer(d18:0/h26:0);Cer(d20:0/24:0(2OH));Cer(t18:0/26:0);Cer(t20:0/24:0),C44H89NO4
125,697.6584,Cer(t18:0/25:0(2OH)),C43H87NO5
126,701.5723,CerP(d18:1/22:0),C40H80NO6P
127,703.6842,Cer(d18:2/28:0),C46H89NO3
128,705.6635,Cer(d18:2/27:0(2OH)),C45H87NO4
129,705.6999,Cer(d18:1/28:0),C46H91NO3
