,MASS,COMMON_NAME,FORMULA
77,705.4581,PS(12:0/18:1(9Z));PS(13:0/17:1(9Z));PS(14:0/16:1(9Z));PS(14:1(9Z)/16:0);PS(15:0/15:1(9Z));PS(15:1(9Z)/15:0);PS(16:0/14:1(9Z));PS(16:1(9Z)/14:0);PS(17:1(9Z)/13:0);PS(18:1(9Z)/12:0),C36H68NO10P
78,705.4945,PS(O-16:0/15:1(9Z));PS(P-16:0/15:0);PS(P-18:0/13:0),C37H72NO9P
79,707.4737,PS(12:0/18:0);PS(13:0/17:0);PS(14:0/16:0);PS(15:0/15:0);PS(16:0/14:0);PS(17:0/13:0);PS(18:0/12:0),C36H70NO10P
80,707.5101,PS(O-16:0/15:0);PS(O-18:0/13:0),C37H74NO9P
81,713.4268,"PS(13:0/18:4(6Z,9Z,12Z,15Z));PS(18:4(6Z,9Z,12Z,15Z)/13:0)",C37H64NO10P
82,715.4424,"PS(13:0/18:3(6Z,9Z,12Z));PS(13:0/18:3(9Z,12Z,15Z));PS(14:1(9Z)/17:2(9Z,12Z));PS(17:2(9Z,12Z)/14:1(9Z));PS(18:3(6Z,9Z,12Z)/13:0);PS(18:3(9Z,12Z,15Z)/13:0)",C37H66NO10P
83,717.4581,"PS(13:0/18:2(9Z,12Z));PS(14:0/17:2(9Z,12Z));PS(14:1(9Z)/17:1(9Z));PS(15:1(9Z)/16:1(9Z));PS(16:1(9Z)/15:1(9Z));PS(17:1(9Z)/14:1(9Z));PS(17:2(9Z,12Z)/14:0);PS(18:2(9Z,12Z)/13:0)",C37H68NO10P
84,717.4945,PS(P-16:0/16:1(9Z));PS(P-18:0/14:1(9Z)),C38H72NO9P
85,719.4737,PS(12:0/19:1(9Z));PS(13:0/18:1(9Z));PS(14:0/17:1(9Z));PS(14:1(9Z)/17:0);PS(15:0/16:1(9Z));PS(15:1(9Z)/16:0);PS(16:0/15:1(9Z));PS(16:1(9Z)/15:0);PS(17:0/14:1(9Z));PS(17:1(9Z)/14:0);PS(18:1(9Z)/13:0);PS(19:1(9Z)/12:0),C37H70NO10P
86,719.5101,PS(O-16:0/16:1(9Z));PS(O-18:0/14:1(9Z));PS(P-16:0/16:0);PS(P-18:0/14:0);PS(P-20:0/12:0),C38H74NO9P
87,721.4894,PS(12:0/19:0);PS(13:0/18:0);PS(14:0/17:0);PS(15:0/16:0);PS(16:0/15:0);PS(17:0/14:0);PS(18:0/13:0);PS(19:0/12:0),C37H72NO10P
88,721.5258,PS(O-16:0/16:0);PS(O-18:0/14:0);PS(O-20:0/12:0),C38H76NO9P
89,725.4268,"PS(12:0/20:5(5Z,8Z,11Z,14Z,17Z));PS(14:1(9Z)/18:4(6Z,9Z,12Z,15Z));PS(18:4(6Z,9Z,12Z,15Z)/14:1(9Z));PS(20:5(5Z,8Z,11Z,14Z,17Z)/12:0)",C38H64NO10P
90,727.4424,"PS(12:0/20:4(5Z,8Z,11Z,14Z));PS(14:0/18:4(6Z,9Z,12Z,15Z));PS(14:1(9Z)/18:3(6Z,9Z,12Z));PS(14:1(9Z)/18:3(9Z,12Z,15Z));PS(18:3(6Z,9Z,12Z)/14:1(9Z));PS(18:3(9Z,12Z,15Z)/14:1(9Z));PS(18:4(6Z,9Z,12Z,15Z)/14:0);PS(20:4(5Z,8Z,11Z,14Z)/12:0)",C38H66NO10P
91,729.4581,"PS(12:0/20:3(8Z,11Z,14Z));PS(14:0/18:3(6Z,9Z,12Z));PS(14:0/18:3(9Z,12Z,15Z));PS(14:1(9Z)/18:2(9Z,12Z));PS(15:1(9Z)/17:2(9Z,12Z));PS(17:2(9Z,12Z)/15:1(9Z));PS(18:2(9Z,12Z)/14:1(9Z));PS(18:3(6Z,9Z,12Z)/14:0);PS(18:3(9Z,12Z,15Z)/14:0);PS(20:3(8Z,11Z,14Z)/12:0)",C38H68NO10P
92,729.4945,"PS(P-16:0/17:2(9Z,12Z))",C39H72NO9P
93,731.4737,"PS(12:0/20:2(11Z,14Z));PS(14:0/18:2(9Z,12Z));PS(14:1(9Z)/18:1(9Z));PS(15:0/17:2(9Z,12Z));PS(15:1(9Z)/17:1(9Z));PS(16:1(9Z)/16:1(9Z));PS(17:1(9Z)/15:1(9Z));PS(17:2(9Z,12Z)/15:0);PS(18:1(9Z)/14:1(9Z));PS(18:2(9Z,12Z)/14:0);PS(20:2(11Z,14Z)/12:0)",C38H70NO10P
94,731.5101,"PS(O-16:0/17:2(9Z,12Z));PS(P-16:0/17:1(9Z));PS(P-18:0/15:1(9Z))",C39H74NO9P
95,733.4894,PS(12:0/20:1(11Z));PS(13:0/19:1(9Z));PS(14:0/18:1(9Z));PS(14:1(9Z)/18:0);PS(15:0/17:1(9Z));PS(15:1(9Z)/17:0);PS(16:0/16:1(9Z));PS(16:1(9Z)/16:0);PS(17:0/15:1(9Z));PS(17:1(9Z)/15:0);PS(18:0/14:1(9Z));PS(18:1(9Z)/14:0);PS(19:1(9Z)/13:0);PS(20:1(11Z)/12:0),C38H72NO10P
96,733.5258,PS(O-16:0/17:1(9Z));PS(O-18:0/15:1(9Z));PS(P-16:0/17:0);PS(P-18:0/15:0);PS(P-20:0/13:0),C39H76NO9P
97,735.505,PS(12:0/20:0);PS(13:0/19:0);PS(14:0/18:0);PS(15:0/17:0);PS(16:0/16:0);PS(17:0/15:0);PS(18:0/14:0);PS(19:0/13:0);PS(20:0/12:0),C38H74NO10P
98,735.5414,PS(O-16:0/17:0);PS(O-18:0/15:0);PS(O-20:0/13:0),C39H78NO9P
99,739.4424,"PS(13:0/20:5(5Z,8Z,11Z,14Z,17Z));PS(15:1(9Z)/18:4(6Z,9Z,12Z,15Z));PS(18:4(6Z,9Z,12Z,15Z)/15:1(9Z));PS(20:5(5Z,8Z,11Z,14Z,17Z)/13:0)",C39H66NO10P
100,739.4788,"PS(P-16:0/18:4(6Z,9Z,12Z,15Z))",C40H70NO9P
101,741.4581,"PS(13:0/20:4(5Z,8Z,11Z,14Z));PS(15:0/18:4(6Z,9Z,12Z,15Z));PS(15:1(9Z)/18:3(6Z,9Z,12Z));PS(15:1(9Z)/18:3(9Z,12Z,15Z));PS(18:3(6Z,9Z,12Z)/15:1(9Z));PS(18:3(9Z,12Z,15Z)/15:1(9Z));PS(18:4(6Z,9Z,12Z,15Z)/15:0);PS(20:4(5Z,8Z,11Z,14Z)/13:0)",C39H68NO10P
102,741.4945,"PS(O-16:0/18:4(6Z,9Z,12Z,15Z));PS(P-16:0/18:3(6Z,9Z,12Z));PS(P-16:0/18:3(9Z,12Z,15Z))",C40H72NO9P
103,743.4737,"PS(13:0/20:3(8Z,11Z,14Z));PS(15:0/18:3(6Z,9Z,12Z));PS(15:0/18:3(9Z,12Z,15Z));PS(15:1(9Z)/18:2(9Z,12Z));PS(16:1(9Z)/17:2(9Z,12Z));PS(17:2(9Z,12Z)/16:1(9Z));PS(18:2(9Z,12Z)/15:1(9Z));PS(18:3(6Z,9Z,12Z)/15:0);PS(18:3(9Z,12Z,15Z)/15:0);PS(20:3(8Z,11Z,14Z)/13:0)",C39H70NO10P
104,743.5101,"PS(O-16:0/18:3(6Z,9Z,12Z));PS(O-16:0/18:3(9Z,12Z,15Z));PS(P-16:0/18:2(9Z,12Z))",C40H74NO9P
105,745.4894,"PS(13:0/20:2(11Z,14Z));PS(14:1(9Z)/19:1(9Z));PS(15:0/18:2(9Z,12Z));PS(15:1(9Z)/18:1(9Z));PS(16:0/17:2(9Z,12Z));PS(16:1(9Z)/17:1(9Z));PS(17:1(9Z)/16:1(9Z));PS(17:2(9Z,12Z)/16:0);PS(18:1(9Z)/15:1(9Z));PS(18:2(9Z,12Z)/15:0);PS(19:1(9Z)/14:1(9Z));PS(20:2(11Z,14Z)/13:0)",C39H72NO10P
106,745.5258,"PS(O-16:0/18:2(9Z,12Z));PS(P-16:0/18:1(9Z));PS(P-18:0/16:1(9Z));PS(P-20:0/14:1(9Z))",C40H76NO9P
